test_name,table_name,test_type,layer,run_date,mandate,column,total_score,rows_checked,passing_rows,failing_rows
,prices,type_mismatch,silver,2025-09-15,global_required,low,1.0,76675,76675,0
,prices,missing,silver,2025-09-15,global_required,symbol,1.0,76675,76675,0
,prices,type_mismatch,silver,2025-09-15,global_required,date,1.0,76675,76675,0
,prices,type_mismatch,silver,2025-09-15,global_required,high,1.0,76675,76675,0
,prices,duplicated,silver,2025-09-15,global_required,symbol,0.027192696446038472,76675,2085,74590
,summary_profile,missing,silver,2025-09-15,global_required,country,0.7318944844124701,2085,1526,559
,prices,missing,silver,2025-09-15,global_required,date,1.0,76675,76675,0
,prices,duplicated,silver,2025-09-15,global_required,date,6.651450929246821E-4,76675,51,76624
,summary_profile,missing,silver,2025-09-15,local_required,BusinessSummary,0.5011990407673861,2085,1045,1040
,summary_profile,missing,silver,2025-09-15,local_optional,address1,0.5256594724220623,2085,1096,989
,summary_profile,missing,silver,2025-09-15,local_optional,industry,0.5880095923261391,2085,1226,859
,summary_profile,missing,silver,2025-09-15,local_optional,address2,0.3160671462829736,2085,659,1426
,summary_profile,missing,silver,2025-09-15,global_required,state,0.4594724220623501,2085,958,1127
,summary_profile,missing,silver,2025-09-15,global_required,city,0.5256594724220623,2085,1096,989
,summary_profile,missing,silver,2025-09-15,global_required,zip,0.48345323741007196,2085,1008,1077
,summary_profile,missing,silver,2025-09-15,global_required,loaded_at,1.0,2085,2085,0
,summary_profile,missing,silver,2025-09-15,local_required,sector,0.5851318944844125,2085,1220,865
,summary_profile,outdated,silver,2025-09-15,global_required,loaded_at,1.0,2085,2085,0
,summary_profile,duplicated,silver,2025-09-15,global_required,symbol,1.0,2085,2085,0
,summary_profile,missing,silver,2025-09-15,global_required,symbol,1.0,2085,2085,0
,prices,missing,silver,2025-09-16,global_required,volume,0.8075252689925008,76675,61917,14758
close <= low,prices,outside_of_rules,silver,2025-09-16,global_required,close,0.3520313009455494,76675,26992,49683
volumn too low (<10000),prices,outside_of_rules,silver,2025-09-16,global_required,volume,0.6561069448972938,76675,50307,26368
,prices,outdated,silver,2025-09-16,global_required,date,0.11697424193022497,76675,8969,67706
,prices,missing,silver,2025-09-16,global_required,close,0.9775546136289534,76675,74954,1721
,prices,missing,silver,2025-09-16,global_required,low,0.9588522986631888,76675,73520,3155
high < low,prices,outside_of_rules,silver,2025-09-16,global_required,high,0.0,76675,0,76675
,prices,missing,silver,2025-09-16,global_required,high,0.9588522986631888,76675,73520,3155
low > high,prices,outside_of_rules,silver,2025-09-16,global_required,low,0.0,76675,0,76675
,prices,type_mismatch,silver,2025-09-16,global_required,volume,1.0,76675,76675,0
,prices,type_mismatch,silver,2025-09-16,global_required,close,1.0,76675,76675,0
,prices,type_mismatch,silver,2025-09-16,global_required,symbol,1.0,76675,76675,0
,prices,type_mismatch,silver,2025-09-16,global_required,low,1.0,76675,76675,0
,prices,type_mismatch,silver,2025-09-16,global_required,date,1.0,76675,76675,0
,prices,missing,silver,2025-09-16,global_required,symbol,1.0,76675,76675,0
,prices,type_mismatch,silver,2025-09-16,global_required,high,1.0,76675,76675,0
,prices,duplicated,silver,2025-09-16,global_required,symbol,0.027192696446038472,76675,2085,74590
,prices,missing,silver,2025-09-16,global_required,date,1.0,76675,76675,0
,prices,duplicated,silver,2025-09-16,global_required,date,6.651450929246821E-4,76675,51,76624
,summary_profile,missing,silver,2025-09-16,global_required,country,0.7318944844124701,2085,1526,559
,summary_profile,missing,silver,2025-09-16,local_optional,industry,0.5880095923261391,2085,1226,859
,summary_profile,missing,silver,2025-09-16,local_optional,address2,0.3160671462829736,2085,659,1426
,summary_profile,missing,silver,2025-09-16,local_optional,address1,0.5256594724220623,2085,1096,989
,summary_profile,missing,silver,2025-09-16,local_required,BusinessSummary,0.5011990407673861,2085,1045,1040
,summary_profile,missing,silver,2025-09-16,global_required,state,0.4594724220623501,2085,958,1127
,summary_profile,missing,silver,2025-09-16,local_required,sector,0.5851318944844125,2085,1220,865
,summary_profile,missing,silver,2025-09-16,global_required,city,0.5256594724220623,2085,1096,989
,summary_profile,missing,silver,2025-09-16,global_required,zip,0.48345323741007196,2085,1008,1077
,summary_profile,missing,silver,2025-09-16,global_required,loaded_at,1.0,2085,2085,0
,summary_profile,outdated,silver,2025-09-16,global_required,loaded_at,1.0,2085,2085,0
,summary_profile,missing,silver,2025-09-16,global_required,symbol,1.0,2085,2085,0
,summary_profile,duplicated,silver,2025-09-16,global_required,symbol,1.0,2085,2085,0
,prices,missing,silver,2025-09-17,global_required,volume,0.8075252689925008,76675,61917,14758
volumn too low (<10000),prices,outside_of_rules,silver,2025-09-17,global_required,volume,0.6561069448972938,76675,50307,26368
close <= low,prices,outside_of_rules,silver,2025-09-17,global_required,close,0.3520313009455494,76675,26992,49683
,prices,outdated,silver,2025-09-17,global_required,date,0.09657645908053472,76675,7405,69270
,prices,missing,silver,2025-09-17,global_required,low,0.9588522986631888,76675,73520,3155
high < low,prices,outside_of_rules,silver,2025-09-17,global_required,high,0.0,76675,0,76675
,prices,missing,silver,2025-09-17,global_required,high,0.9588522986631888,76675,73520,3155
,prices,missing,silver,2025-09-17,global_required,close,0.9775546136289534,76675,74954,1721
low > high,prices,outside_of_rules,silver,2025-09-17,global_required,low,0.0,76675,0,76675
,prices,type_mismatch,silver,2025-09-17,global_required,volume,1.0,76675,76675,0
,prices,type_mismatch,silver,2025-09-17,global_required,symbol,1.0,76675,76675,0
,prices,type_mismatch,silver,2025-09-17,global_required,close,1.0,76675,76675,0
,prices,type_mismatch,silver,2025-09-17,global_required,low,1.0,76675,76675,0
,prices,type_mismatch,silver,2025-09-17,global_required,date,1.0,76675,76675,0
,prices,type_mismatch,silver,2025-09-17,global_required,high,1.0,76675,76675,0
,prices,missing,silver,2025-09-17,global_required,symbol,1.0,76675,76675,0
,prices,duplicated,silver,2025-09-17,global_required,date,6.651450929246821E-4,76675,51,76624
,prices,duplicated,silver,2025-09-17,global_required,symbol,0.027192696446038472,76675,2085,74590
,prices,missing,silver,2025-09-17,global_required,date,1.0,76675,76675,0
,summary_profile,missing,silver,2025-09-17,global_required,country,0.7318944844124701,2085,1526,559
,summary_profile,missing,silver,2025-09-17,global_required,state,0.4594724220623501,2085,958,1127
,summary_profile,missing,silver,2025-09-17,local_optional,address1,0.5256594724220623,2085,1096,989
,summary_profile,missing,silver,2025-09-17,local_required,BusinessSummary,0.5011990407673861,2085,1045,1040
,summary_profile,missing,silver,2025-09-17,local_optional,industry,0.5880095923261391,2085,1226,859
,summary_profile,missing,silver,2025-09-17,local_optional,address2,0.3160671462829736,2085,659,1426
,summary_profile,missing,silver,2025-09-17,global_required,city,0.5256594724220623,2085,1096,989
,summary_profile,missing,silver,2025-09-17,global_required,zip,0.48345323741007196,2085,1008,1077
,summary_profile,missing,silver,2025-09-17,global_required,loaded_at,1.0,2085,2085,0
,summary_profile,outdated,silver,2025-09-17,global_required,loaded_at,1.0,2085,2085,0
,summary_profile,missing,silver,2025-09-17,local_required,sector,0.5851318944844125,2085,1220,865
,summary_profile,duplicated,silver,2025-09-17,global_required,symbol,1.0,2085,2085,0
,summary_profile,missing,silver,2025-09-17,global_required,symbol,1.0,2085,2085,0
,prices,missing,silver,2025-09-18,global_required,volume,0.8075252689925008,76675,61917,14758
volumn too low (<10000),prices,outside_of_rules,silver,2025-09-18,global_required,volume,0.6561069448972938,76675,50307,26368
close <= low,prices,outside_of_rules,silver,2025-09-18,global_required,close,0.3520313009455494,76675,26992,49683
,prices,outdated,silver,2025-09-18,global_required,date,0.07613955004890773,76675,5838,70837
,prices,missing,silver,2025-09-18,global_required,close,0.9775546136289534,76675,74954,1721
,prices,missing,silver,2025-09-18,global_required,high,0.9588522986631888,76675,73520,3155
high < low,prices,outside_of_rules,silver,2025-09-18,global_required,high,0.0,76675,0,76675
,prices,missing,silver,2025-09-18,global_required,low,0.9588522986631888,76675,73520,3155
,prices,type_mismatch,silver,2025-09-18,global_required,close,1.0,76675,76675,0
,prices,type_mismatch,silver,2025-09-18,global_required,symbol,1.0,76675,76675,0
,prices,type_mismatch,silver,2025-09-18,global_required,volume,1.0,76675,76675,0
low > high,prices,outside_of_rules,silver,2025-09-18,global_required,low,0.0,76675,0,76675
,prices,type_mismatch,silver,2025-09-18,global_required,date,1.0,76675,76675,0
,prices,type_mismatch,silver,2025-09-18,global_required,low,1.0,76675,76675,0
,prices,missing,silver,2025-09-18,global_required,symbol,1.0,76675,76675,0
,prices,type_mismatch,silver,2025-09-18,global_required,high,1.0,76675,76675,0
,prices,duplicated,silver,2025-09-18,global_required,symbol,0.027192696446038472,76675,2085,74590
,summary_profile,missing,silver,2025-09-18,global_required,country,0.7318944844124701,2085,1526,559
,prices,missing,silver,2025-09-18,global_required,date,1.0,76675,76675,0
,prices,duplicated,silver,2025-09-18,global_required,date,6.651450929246821E-4,76675,51,76624
,summary_profile,missing,silver,2025-09-18,local_required,BusinessSummary,0.5011990407673861,2085,1045,1040
,summary_profile,missing,silver,2025-09-18,local_optional,industry,0.5880095923261391,2085,1226,859
,summary_profile,missing,silver,2025-09-18,local_optional,address2,0.3160671462829736,2085,659,1426
,summary_profile,missing,silver,2025-09-18,local_optional,address1,0.5256594724220623,2085,1096,989
,summary_profile,missing,silver,2025-09-18,global_required,state,0.4594724220623501,2085,958,1127
,summary_profile,missing,silver,2025-09-18,global_required,city,0.5256594724220623,2085,1096,989
,summary_profile,outdated,silver,2025-09-18,global_required,loaded_at,1.0,2085,2085,0
,summary_profile,missing,silver,2025-09-18,global_required,loaded_at,1.0,2085,2085,0
,summary_profile,missing,silver,2025-09-18,local_required,sector,0.5851318944844125,2085,1220,865
,summary_profile,missing,silver,2025-09-18,global_required,zip,0.48345323741007196,2085,1008,1077
,summary_profile,duplicated,silver,2025-09-18,global_required,symbol,1.0,2085,2085,0
,summary_profile,missing,silver,2025-09-18,global_required,symbol,1.0,2085,2085,0
,prices,missing,silver,2025-09-19,global_required,volume,0.8075252689925008,76675,61917,14758
volumn too low (<10000),prices,outside_of_rules,silver,2025-09-19,global_required,volume,0.6561069448972938,76675,50307,26368
close <= low,prices,outside_of_rules,silver,2025-09-19,global_required,close,0.3520313009455494,76675,26992,49683
,prices,outdated,silver,2025-09-19,global_required,date,0.05571568307792631,76675,4272,72403
,prices,missing,silver,2025-09-19,global_required,high,0.9588522986631888,76675,73520,3155
,prices,missing,silver,2025-09-19,global_required,close,0.9775546136289534,76675,74954,1721
high < low,prices,outside_of_rules,silver,2025-09-19,global_required,high,0.0,76675,0,76675
,prices,missing,silver,2025-09-19,global_required,low,0.9588522986631888,76675,73520,3155
,prices,type_mismatch,silver,2025-09-19,global_required,close,1.0,76675,76675,0
,prices,type_mismatch,silver,2025-09-19,global_required,symbol,1.0,76675,76675,0
,prices,type_mismatch,silver,2025-09-19,global_required,volume,1.0,76675,76675,0
low > high,prices,outside_of_rules,silver,2025-09-19,global_required,low,0.0,76675,0,76675
,prices,missing,silver,2025-09-19,global_required,symbol,1.0,76675,76675,0
,prices,type_mismatch,silver,2025-09-19,global_required,high,1.0,76675,76675,0
,prices,type_mismatch,silver,2025-09-19,global_required,low,1.0,76675,76675,0
,prices,type_mismatch,silver,2025-09-19,global_required,date,1.0,76675,76675,0
,prices,missing,silver,2025-09-19,global_required,date,1.0,76675,76675,0
,prices,duplicated,silver,2025-09-19,global_required,symbol,0.027192696446038472,76675,2085,74590
,prices,duplicated,silver,2025-09-19,global_required,date,6.651450929246821E-4,76675,51,76624
,summary_profile,missing,silver,2025-09-19,global_required,country,0.7318944844124701,2085,1526,559
,summary_profile,missing,silver,2025-09-19,local_optional,address1,0.5256594724220623,2085,1096,989
,summary_profile,missing,silver,2025-09-19,local_optional,industry,0.5880095923261391,2085,1226,859
,summary_profile,missing,silver,2025-09-19,global_required,state,0.4594724220623501,2085,958,1127
,summary_profile,missing,silver,2025-09-19,local_required,BusinessSummary,0.5011990407673861,2085,1045,1040
,summary_profile,missing,silver,2025-09-19,local_optional,address2,0.3160671462829736,2085,659,1426
,summary_profile,missing,silver,2025-09-19,global_required,city,0.5256594724220623,2085,1096,989
,summary_profile,missing,silver,2025-09-19,local_required,sector,0.5851318944844125,2085,1220,865
,summary_profile,outdated,silver,2025-09-19,global_required,loaded_at,1.0,2085,2085,0
,summary_profile,missing,silver,2025-09-19,global_required,zip,0.48345323741007196,2085,1008,1077
,summary_profile,missing,silver,2025-09-19,global_required,loaded_at,1.0,2085,2085,0
,summary_profile,duplicated,silver,2025-09-19,global_required,symbol,1.0,2085,2085,0
,summary_profile,missing,silver,2025-09-19,global_required,symbol,1.0,2085,2085,0
,prices,missing,silver,2025-09-20,global_required,volume,0.8075252689925008,76675,61917,14758
volumn too low (<10000),prices,outside_of_rules,silver,2025-09-20,global_required,volume,0.6561069448972938,76675,50307,26368
close <= low,prices,outside_of_rules,silver,2025-09-20,global_required,close,0.3520313009455494,76675,26992,49683
,prices,missing,silver,2025-09-20,global_required,high,0.9588522986631888,76675,73520,3155
,prices,missing,silver,2025-09-20,global_required,close,0.9775546136289534,76675,74954,1721
high < low,prices,outside_of_rules,silver,2025-09-20,global_required,high,0.0,76675,0,76675
,prices,outdated,silver,2025-09-20,global_required,date,0.03520052168242582,76675,2699,73976
,prices,missing,silver,2025-09-20,global_required,low,0.9588522986631888,76675,73520,3155
,prices,type_mismatch,silver,2025-09-20,global_required,volume,1.0,76675,76675,0
low > high,prices,outside_of_rules,silver,2025-09-20,global_required,low,0.0,76675,0,76675
,prices,type_mismatch,silver,2025-09-20,global_required,close,1.0,76675,76675,0
,prices,type_mismatch,silver,2025-09-20,global_required,symbol,1.0,76675,76675,0
,prices,missing,silver,2025-09-20,global_required,symbol,1.0,76675,76675,0
,prices,type_mismatch,silver,2025-09-20,global_required,date,1.0,76675,76675,0
,prices,type_mismatch,silver,2025-09-20,global_required,high,1.0,76675,76675,0
,prices,type_mismatch,silver,2025-09-20,global_required,low,1.0,76675,76675,0
,prices,duplicated,silver,2025-09-20,global_required,symbol,0.027192696446038472,76675,2085,74590
,summary_profile,missing,silver,2025-09-20,global_required,country,0.7318944844124701,2085,1526,559
,prices,duplicated,silver,2025-09-20,global_required,date,6.651450929246821E-4,76675,51,76624
,prices,missing,silver,2025-09-20,global_required,date,1.0,76675,76675,0
,summary_profile,missing,silver,2025-09-20,global_required,state,0.4594724220623501,2085,958,1127
,summary_profile,missing,silver,2025-09-20,local_optional,address1,0.5256594724220623,2085,1096,989
,summary_profile,missing,silver,2025-09-20,local_optional,address2,0.3160671462829736,2085,659,1426
,summary_profile,missing,silver,2025-09-20,local_optional,industry,0.5880095923261391,2085,1226,859
,summary_profile,missing,silver,2025-09-20,local_required,BusinessSummary,0.5011990407673861,2085,1045,1040
,summary_profile,missing,silver,2025-09-20,global_required,loaded_at,1.0,2085,2085,0
,summary_profile,missing,silver,2025-09-20,global_required,zip,0.48345323741007196,2085,1008,1077
,summary_profile,missing,silver,2025-09-20,local_required,sector,0.5851318944844125,2085,1220,865
,summary_profile,missing,silver,2025-09-20,global_required,city,0.5256594724220623,2085,1096,989
,summary_profile,outdated,silver,2025-09-20,global_required,loaded_at,1.0,2085,2085,0
,summary_profile,duplicated,silver,2025-09-20,global_required,symbol,1.0,2085,2085,0
,summary_profile,missing,silver,2025-09-20,global_required,symbol,1.0,2085,2085,0
volumn too low (<10000),prices,outside_of_rules,silver,2025-09-21,global_required,volume,0.6561069448972938,76675,50307,26368
,prices,missing,silver,2025-09-21,global_required,volume,0.8075252689925008,76675,61917,14758
,prices,missing,silver,2025-09-21,global_required,high,0.9588522986631888,76675,73520,3155
close <= low,prices,outside_of_rules,silver,2025-09-21,global_required,close,0.3520313009455494,76675,26992,49683
,prices,missing,silver,2025-09-21,global_required,close,0.9775546136289534,76675,74954,1721
high < low,prices,outside_of_rules,silver,2025-09-21,global_required,high,0.0,76675,0,76675
,prices,missing,silver,2025-09-21,global_required,low,0.9588522986631888,76675,73520,3155
,prices,outdated,silver,2025-09-21,global_required,date,0.01446364525595044,76675,1109,75566
,prices,type_mismatch,silver,2025-09-21,global_required,volume,1.0,76675,76675,0
,prices,type_mismatch,silver,2025-09-21,global_required,symbol,1.0,76675,76675,0
,prices,type_mismatch,silver,2025-09-21,global_required,close,1.0,76675,76675,0
low > high,prices,outside_of_rules,silver,2025-09-21,global_required,low,0.0,76675,0,76675
,prices,missing,silver,2025-09-21,global_required,symbol,1.0,76675,76675,0
,prices,type_mismatch,silver,2025-09-21,global_required,date,1.0,76675,76675,0
,prices,type_mismatch,silver,2025-09-21,global_required,high,1.0,76675,76675,0
,prices,type_mismatch,silver,2025-09-21,global_required,low,1.0,76675,76675,0
,prices,duplicated,silver,2025-09-21,global_required,date,6.651450929246821E-4,76675,51,76624
,prices,missing,silver,2025-09-21,global_required,date,1.0,76675,76675,0
,summary_profile,missing,silver,2025-09-21,global_required,country,0.7318944844124701,2085,1526,559
,prices,duplicated,silver,2025-09-21,global_required,symbol,0.027192696446038472,76675,2085,74590
,summary_profile,missing,silver,2025-09-21,local_required,BusinessSummary,0.5011990407673861,2085,1045,1040
,summary_profile,missing,silver,2025-09-21,global_required,state,0.4594724220623501,2085,958,1127
,summary_profile,missing,silver,2025-09-21,local_optional,address1,0.5256594724220623,2085,1096,989
,summary_profile,missing,silver,2025-09-21,local_optional,address2,0.3160671462829736,2085,659,1426
,summary_profile,missing,silver,2025-09-21,local_optional,industry,0.5880095923261391,2085,1226,859
,summary_profile,missing,silver,2025-09-21,global_required,loaded_at,1.0,2085,2085,0
,summary_profile,outdated,silver,2025-09-21,global_required,loaded_at,1.0,2085,2085,0
,summary_profile,missing,silver,2025-09-21,local_required,sector,0.5851318944844125,2085,1220,865
,summary_profile,missing,silver,2025-09-21,global_required,city,0.5256594724220623,2085,1096,989
,summary_profile,missing,silver,2025-09-21,global_required,zip,0.48345323741007196,2085,1008,1077
,summary_profile,duplicated,silver,2025-09-21,global_required,symbol,1.0,2085,2085,0
,summary_profile,missing,silver,2025-09-21,global_required,symbol,1.0,2085,2085,0
volumn too low (<10000),prices,outside_of_rules,silver,2025-09-22,global_required,volume,0.6561069448972938,76675,50307,26368
close <= low,prices,outside_of_rules,silver,2025-09-22,global_required,close,0.3520313009455494,76675,26992,49683
,prices,missing,silver,2025-09-22,global_required,high,0.9588522986631888,76675,73520,3155
,prices,missing,silver,2025-09-22,global_required,volume,0.8075252689925008,76675,61917,14758
,prices,missing,silver,2025-09-22,global_required,low,0.9588522986631888,76675,73520,3155
high < low,prices,outside_of_rules,silver,2025-09-22,global_required,high,0.0,76675,0,76675
,prices,outdated,silver,2025-09-22,global_required,date,0.01446364525595044,76675,1109,75566
,prices,missing,silver,2025-09-22,global_required,close,0.9775546136289534,76675,74954,1721
,prices,type_mismatch,silver,2025-09-22,global_required,volume,1.0,76675,76675,0
low > high,prices,outside_of_rules,silver,2025-09-22,global_required,low,0.0,76675,0,76675
,prices,type_mismatch,silver,2025-09-22,global_required,symbol,1.0,76675,76675,0
,prices,type_mismatch,silver,2025-09-22,global_required,close,1.0,76675,76675,0
,prices,type_mismatch,silver,2025-09-22,global_required,date,1.0,76675,76675,0
,prices,type_mismatch,silver,2025-09-22,global_required,low,1.0,76675,76675,0
,prices,type_mismatch,silver,2025-09-22,global_required,high,1.0,76675,76675,0
,prices,missing,silver,2025-09-22,global_required,symbol,1.0,76675,76675,0
,summary_profile,missing,silver,2025-09-22,global_required,country,0.7318944844124701,2085,1526,559
,prices,missing,silver,2025-09-22,global_required,date,1.0,76675,76675,0
,prices,duplicated,silver,2025-09-22,global_required,symbol,0.027192696446038472,76675,2085,74590
,prices,duplicated,silver,2025-09-22,global_required,date,6.651450929246821E-4,76675,51,76624
,summary_profile,missing,silver,2025-09-22,local_optional,address2,0.3160671462829736,2085,659,1426
,summary_profile,missing,silver,2025-09-22,local_optional,industry,0.5880095923261391,2085,1226,859
,summary_profile,missing,silver,2025-09-22,global_required,state,0.4594724220623501,2085,958,1127
,summary_profile,missing,silver,2025-09-22,local_optional,address1,0.5256594724220623,2085,1096,989
